AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
10197,4042,"Prakash Desai",30,M,A2
10198,4042,"Darshan Singh",31,M,A3
10199,4042,"Basavaraj Hiremath",55,M,A4
10200,4043,"Darshan Bhat",23,M,A1
10201,4043,"Roopa Reddy",24,F,A2
10202,4044,"Kiran Hegde",29,M,A1
10203,4044,"Shilpa Naik",23,F,A2
10204,4044,"Shivakumar Shetty",31,M,A3
10205,4044,"Nithin Kumar",30,M,A4
10206,4045,"Santosh Bhat",19,M,A1
10207,4045,"Darshan Rao",23,M,A2
10208,4046,"Prakash Hegde",44,M,A1
10209,4047,"Vinay Shetty",61,M,A1
10210,4047,"Mahesh Desai",28,M,A2
10211,4047,"Suresh Singh",21,M,A3
10212,4047,"Manjunath Yadav",29,M,A4
10213,4048,"Rekha Singh",41,F,A1
10214,4048,"Kiran Kumar",45,M,A2
10215,4049,"Prakash Bhat",27,M,A1
10216,4049,"Nithin Kumar",20,M,A2
10217,4049,"Darshan Desai",46,M,A3
10218,4049,"Puneeth Kumar",23,M,A4
10219,4050,"Vijay Sharma",61,M,A1
10220,4051,"Vinay Patil",22,M,A1
10221,4051,"Vijay Joshi",38,M,A2
10222,4051,"Karthik Kulkarni",31,M,A3
10223,4051,"Shilpa Singh",29,F,A4
10224,4052,"Suresh Gowda",32,M,A1
10225,4052,"Arun Naik",26,M,A2
10226,4053,"Arun Rao",24,M,A1
10227,4053,"Ramya Bhat",25,F,A2
10228,4054,"Kiran Patil",65,M,A1
10229,4054,"Rekha Yadav",28,F,A2
10230,4054,"Puneeth Kulkarni",34,M,A3
10231,4055,"Santosh Gowda",55,M,A1
10232,4055,"Mahesh Hegde",27,M,A2
10233,4055,"Asha Kumar",25,F,A3
10234,4056,"Basavaraj Yadav",25,M,A1
10235,4056,"Kiran Patil",24,M,A2
10236,4056,"Santosh Kulkarni",34,M,A3
10237,4057,"Rashmi Reddy",55,F,A1
10238,4057,"Abhishek Desai",20,M,A2
10239,4057,"Sudeep Singh",46,M,A3
10240,4058,"Ramesh Gowda",30,M,A1
10241,4058,"Santosh Joshi",24,M,A2
10242,4059,"Vijay Hiremath",27,M,A1
10243,4059,"Darshan Bhat",18,M,A2
10244,4059,"Ramesh Rao",28,M,A3
10245,4060,"Vinay Singh",18,M,A1
10246,4060,"Vinay Bhat",30,M,A2
10247,4061,"Basavaraj Reddy",28,M,A1
10248,4061,"Mahesh Singh",54,M,A2
10249,4061,"Basavaraj Rao",31,M,A3
10250,4062,"Nithin Shetty",31,M,A1
10251,4062,"Asha Sharma",23,T,A2
10252,4063,"Santosh Naik",33,M,A1
10253,4064,"Manjunath Rao",22,M,A1
10254,4064,"Puneeth Sharma",34,M,A2
10255,4064,"Shivakumar Bhat",27,M,A3
10256,4065,"Shivakumar Naik",34,M,A1
10257,4066,"Vijay Gowda",23,M,A1
10258,4066,"Pradeep Patil",27,M,A2
10259,4066,"Basavaraj Desai",21,M,A3
10260,4066,"Suresh Yadav",21,M,A4
10261,4067,"Suresh Yadav",30,M,A1
10262,4067,"Rakesh Desai",26,M,A2
10263,4067,"Vijay Bhat",22,M,A3
10264,4068,"Shilpa Reddy",35,F,A1
10265,4068,"Abhishek Joshi",24,M,A2
10266,4068,"Suresh Bhat",22,M,A3
10267,4069,"Karthik Kulkarni",24,M,A1
10268,4069,"Ramesh Shetty",23,M,A2
10269,4070,"Nithin Reddy",24,M,A1
10270,4070,"Darshan Rao",21,M,A2
10271,4071,"Shivakumar Sharma",28,M,A1
10272,4072,"Manjunath Reddy",23,M,A1
10273,4072,"Meghana Desai",20,F,A2
10274,4072,"Manjunath Shetty",61,M,A3
10275,4072,"Nithin Kumar",30,M,A4
10276,4073,"Sunil Kulkarni",27,M,A1
10277,4073,"Mahesh Yadav",44,M,A2
10278,4074,"Shivakumar Patil",22,M,A1
10279,4074,"Basavaraj Shetty",21,M,A2
10280,4074,"Rakesh Hegde",29,M,A3
10281,4075,"Pradeep Rao",29,M,A1
10282,4076,"Shilpa Shetty",20,F,A1
10283,4076,"Pradeep Gowda",44,M,A2
10284,4076,"Sudeep Rao",22,M,A3
10285,4076,"Nithin Kumar",20,M,A4
10286,4077,"Ramya Patil",55,F,A1
10287,4078,"Ramya Kulkarni",21,F,A1
10288,4078,"Suresh Hegde",20,M,A2
10289,4078,"Sudeep Hiremath",23,M,A3
10290,4079,"Divya Sharma",24,F,A1
10291,4079,"Meghana Yadav",24,F,A2
10292,4080,"Prakash Kulkarni",59,M,A1
10293,4080,"Sangeetha Kulkarni",32,F,A2
10294,4080,"Suresh Bhat",33,M,A3
10295,4081,"Pradeep Reddy",29,M,A1
10296,4082,"Vijay Gowda",28,M,A1
10297,4082,"Rakesh Gowda",64,M,A2
10298,4083,"Puneeth Bhat",36,M,A1
10299,4083,"Anil Rao",31,M,A2
10300,4083,"Roopa Naik",32,F,A3
10301,4084,"Santosh Naik",29,M,A1
10302,4084,"Ramesh Joshi",33,M,A2
10303,4084,"Anil Shetty",22,M,A3
10304,4085,"Vinay Shetty",23,M,A1
10305,4085,"Pooja Singh",25,F,A2
10306,4085,"Puneeth Reddy",22,M,A3
10307,4085,"Mahesh Rao",23,M,A4
10308,4086,"Vinay Bhat",35,M,A1
10309,4087,"Darshan Reddy",33,M,A1
10310,4087,"Puneeth Hegde",22,M,A2
10311,4087,"Shivakumar Joshi",30,M,A3
10312,4088,"Puneeth Kumar",23,M,A1
10313,4088,"Mahesh Kulkarni",38,M,A2
10314,4089,"Prakash Yadav",60,M,A1
10315,4089,"Asha Hiremath",34,F,A2
10316,4089,"Kiran Bhat",25,M,A3
10317,4090,"Shivakumar Sharma",65,M,A1
10318,4090,"Rakesh Singh",48,M,A2
10319,4090,"Prakash Shetty",24,M,A3
10320,4090,"Ramesh Reddy",21,M,A4
10321,4091,"Manjunath Gowda",35,M,A1
10322,4091,"Santosh Hiremath",28,M,A2
10323,4092,"Nithin Hiremath",25,M,A1
10324,4092,"Mahesh Reddy",59,M,A2
10325,4092,"Santosh Bhat",18,M,A3
10326,4092,"Darshan Gowda",25,M,A4
10327,4093,"Ramesh Hiremath",42,M,A1
10328,4093,"Kiran Desai",31,M,A2
10329,4093,"Puneeth Joshi",33,M,A3
10330,4093,"Darshan Gowda",31,M,A4
10331,4094,"Rakesh Desai",26,M,A1
10332,4094,"Sunil Kumar",29,M,A2
10333,4095,"Arun Gowda",34,M,A1
10334,4095,"Vijay Hiremath",33,M,A2
10335,4095,"Nithin Bhat",22,M,A3
10336,4095,"Shivakumar Hiremath",20,M,A4
10337,4096,"Ramesh Reddy",29,M,A1
10338,4097,"Vijay Patil",36,M,A1
10339,4097,"Sudeep Gowda",49,M,A2
10340,4097,"Puneeth Bhat",52,M,A3
10341,4098,"Kavya Hegde",28,F,A1
10342,4099,"Puneeth Reddy",18,M,A1
10343,4099,"Manjunath Bhat",22,M,A2
10344,4099,"Mahesh Yadav",63,M,A3
10345,4099,"Rakesh Naik",21,M,A4
10346,4100,"Anusha Yadav",24,F,A1
10347,4100,"Vinay Reddy",28,M,A2
10348,4101,"Manjunath Bhat",42,M,A1
10349,4101,"Arun Yadav",22,M,A2
10350,4101,"Anil Patil",21,M,A3
10351,4102,"Sahana Sharma",21,F,A1
10352,4103,"Vijay Reddy",20,M,A1
10353,4104,"Darshan Gowda",47,M,A1
10354,4104,"Abhishek Sharma",44,M,A2
10355,4104,"Suresh Gowda",31,M,A3
10356,4105,"Sunil Shetty",44,M,A1
10357,4105,"Arun Kulkarni",34,M,A2
10358,4105,"Abhishek Naik",27,M,A3
10359,4105,"Shruthi Kumar",28,F,A4
10360,4106,"Darshan Joshi",27,M,A1
10361,4106,"Karthik Yadav",24,M,A2
10362,4107,"Manjunath Shetty",48,M,A1
10363,4107,"Vijay Singh",20,T,A2
10364,4107,"Kiran Patil",62,M,A3
10365,4107,"Darshan Shetty",42,M,A4
10366,4108,"Rashmi Bhat",27,F,A1
10367,4108,"Darshan Gowda",30,M,A2
10368,4108,"Abhishek Hegde",35,M,A3
10369,4109,"Suresh Shetty",24,M,A1
10370,4109,"Kiran Reddy",33,M,A2
10371,4109,"Kiran Desai",34,M,A3
10372,4109,"Sunil Gowda",22,M,A4
10373,4110,"Karthik Gowda",59,M,A1
10374,4111,"Pooja Gowda",20,F,A1
10375,4112,"Abhishek Patil",21,M,A1
10376,4112,"Prakash Bhat",32,M,A2
10377,4113,"Kiran Singh",22,M,A1
10378,4113,"Ramesh Rao",23,M,A2
10379,4113,"Pradeep Bhat",22,M,A3
10380,4114,"Nithin Shetty",30,M,A1
10381,4114,"Prakash Bhat",27,M,A2
10382,4114,"Puneeth Kumar",23,M,A3
10383,4114,"Sunil Shetty",26,M,A4
10384,4115,"Darshan Sharma",28,M,A1
10385,4116,"Prakash Patil",29,M,A1
10386,4117,"Shilpa Naik",20,F,A1
10387,4118,"Shivakumar Kumar",29,M,A1
10388,4118,"Roopa Hegde",26,F,A2
10389,4118,"Basavaraj Bhat",22,M,A3
10390,4118,"Anil Desai",32,M,A4
10391,4119,"Puneeth Bhat",31,M,A1
10392,4119,"Anil Kulkarni",30,M,A2
10393,4119,"Rakesh Bhat",33,M,A3
10394,4119,"Sudeep Kulkarni",31,M,A4
10395,4120,"Karthik Naik",40,M,A1
10396,4121,"Basavaraj Joshi",22,M,A1
10397,4121,"Kiran Kulkarni",32,M,A2
10398,4121,"Meghana Shetty",23,F,A3
10399,4122,"Santosh Hegde",37,M,A1
10400,4122,"Prakash Desai",35,M,A2
10401,4122,"Suresh Hiremath",23,M,A3
10402,4122,"Geetha Reddy",25,F,A4
10403,4123,"Anil Rao",30,M,A1
10404,4123,"Sangeetha Hiremath",33,F,A2
10405,4123,"Shruthi Kulkarni",22,F,A3
10406,4124,"Puneeth Kulkarni",29,M,A1
10407,4124,"Sudeep Singh",60,M,A2
10408,4124,"Basavaraj Reddy",23,M,A3
10409,4125,"Manjunath Sharma",32,M,A1
10410,4126,"Puneeth Patil",32,M,A1
10411,4126,"Shivakumar Hiremath",35,M,A2
10412,4126,"Ramesh Desai",32,M,A3
10413,4126,"Rakesh Sharma",34,M,A4
10414,4127,"Nithin Joshi",31,M,A1
10415,4127,"Rekha Sharma",20,F,A2
10416,4128,"Vinay Yadav",32,M,A1
10417,4129,"Puneeth Desai",24,M,A1
10418,4129,"Suresh Naik",25,M,A2
10419,4129,"Puneeth Gowda",22,M,A3
10420,4129,"Basavaraj Desai",37,M,A4
10421,4130,"Divya Hegde",24,F,A1
10422,4130,"Sahana Hegde",28,F,A2
10423,4131,"Shivakumar Gowda",33,M,A1
10424,4131,"Mahesh Joshi",29,M,A2
10425,4132,"Nithin Joshi",35,M,A1
10426,4132,"Vijay Patil",35,M,A2
10427,4132,"Rashmi Sharma",30,F,A3
10428,4133,"Nithin Naik",43,M,A1
10429,4134,"Sunil Kulkarni",32,M,A1
10430,4134,"Sudeep Bhat",33,M,A2
10431,4134,"Meghana Sharma",24,F,A3
10432,4134,"Darshan Bhat",34,M,A4
10433,4135,"Anil Reddy",35,M,A1
10434,4135,"Vijay Sharma",65,M,A2
10435,4136,"Nithin Joshi",19,M,A1
10436,4137,"Nithin Singh",23,M,A1
10437,4137,"Vinay Hiremath",47,M,A2
10438,4137,"Ramesh Shetty",52,M,A3
10439,4138,"Nithin Sharma",20,M,A1
10440,4138,"Santosh Rao",24,M,A2
10441,4138,"Sangeetha Patil",28,T,A3
10442,4139,"Darshan Hegde",38,M,A1
10443,4139,"Rakesh Joshi",30,M,A2
10444,4140,"Swathi Gowda",30,F,A1
10445,4140,"Divya Desai",28,F,A2
10446,4141,"Prakash Kulkarni",24,M,A1
10447,4141,"Santosh Joshi",27,M,A2
10448,4142,"Puneeth Kulkarni",33,M,A1
10449,4142,"Suresh Kumar",19,M,A2
10450,4142,"Nithin Kumar",29,M,A3
10451,4142,"Ramesh Desai",25,M,A4
10452,4143,"Santosh Hegde",33,M,A1
10453,4144,"Santosh Kulkarni",20,M,A1
10454,4144,"Suresh Kumar",41,M,A2
10455,4145,"Karthik Reddy",22,M,A1
10456,4145,"Puneeth Shetty",19,M,A2
10457,4145,"Santosh Hiremath",18,M,A3
10458,4146,"Mahesh Kulkarni",27,M,A1
10459,4147,"Arun Yadav",62,M,A1
10460,4147,"Basavaraj Shetty",29,M,A2
10461,4148,"Nithin Naik",34,M,A1
10462,4148,"Manjunath Kulkarni",28,M,A2
10463,4149,"Rakesh Hiremath",25,M,A1
10464,4150,"Shivakumar Rao",24,M,A1
10465,4151,"Divya Hegde",23,F,A1
10466,4151,"Nithin Naik",24,M,A2
10467,4151,"Rakesh Sharma",30,M,A3
10468,4151,"Sudeep Bhat",31,M,A4
10469,4152,"Divya Yadav",30,F,A1
10470,4152,"Karthik Kulkarni",20,M,A2
10471,4153,"Mahesh Hegde",20,M,A1
10472,4153,"Shivakumar Kumar",24,M,A2
10473,4153,"Vijay Naik",34,M,A3
10474,4154,"Santosh Desai",35,M,A1
10475,4154,"Sunil Hegde",33,M,A2
10476,4154,"Basavaraj Reddy",26,M,A3
10477,4155,"Sunil Kulkarni",47,M,A1
10478,4155,"Pradeep Singh",46,M,A2
10479,4156,"Arun Reddy",26,M,A1
10480,4156,"Arun Patil",35,M,A2
10481,4156,"Sunil Kulkarni",28,M,A3
10482,4156,"Nithin Shetty",24,M,A4
10483,4157,"Prakash Reddy",36,M,A1
10484,4157,"Pradeep Reddy",33,M,A2
10485,4157,"Asha Sharma",24,F,A3
10486,4158,"Nithin Joshi",23,M,A1
10487,4158,"Sudeep Sharma",35,M,A2
10488,4158,"Anil Hegde",30,M,A3
10489,4159,"Arun Reddy",46,M,A1
10490,4159,"Sunil Naik",26,M,A2
10491,4159,"Kavya Patil",27,F,A3
10492,4160,"Suresh Kumar",28,M,A1
10493,4161,"Divya Hegde",33,F,A1
10494,4162,"Kiran Yadav",30,M,A1
10495,4162,"Ramesh Hiremath",33,M,A2
10496,4162,"Ramesh Rao",43,M,A3
10497,4162,"Suresh Hiremath",27,T,A4
10498,4163,"Suma Naik",25,F,A1
10499,4163,"Puneeth Hegde",26,M,A2
10500,4164,"Sunil Singh",24,M,A1
10501,4164,"Pradeep Yadav",61,M,A2
10502,4164,"Ramesh Gowda",35,M,A3
10503,4164,"Arun Hegde",20,M,A4
10504,4165,"Abhishek Hegde",26,M,A1
10505,4165,"Prakash Rao",35,M,A2
10506,4165,"Shivakumar Reddy",25,M,A3
10507,4166,"Nithin Hegde",22,M,A1
10508,4166,"Pooja Hiremath",35,F,A2
10509,4166,"Anil Gowda",33,M,A3
10510,4167,"Sunil Joshi",32,M,A1
10511,4167,"Mahesh Yadav",21,M,A2
10512,4168,"Puneeth Shetty",26,M,A1
10513,4168,"Shivakumar Desai",32,T,A2
10514,4168,"Suresh Naik",26,M,A3
10515,4169,"Suresh Reddy",26,M,A1
10516,4169,"Vijay Joshi",34,M,A2
10517,4170,"Mahesh Shetty",53,M,A1
10518,4170,"Pradeep Sharma",34,M,A2
10519,4171,"Shivakumar Bhat",26,M,A1
10520,4171,"Anil Desai",22,M,A2
10521,4171,"Sudeep Hegde",60,M,A3
10522,4172,"Puneeth Kulkarni",54,M,A1
10523,4172,"Basavaraj Hiremath",30,M,A2
10524,4173,"Ramesh Desai",34,M,A1
10525,4173,"Pradeep Bhat",35,M,A2
10526,4173,"Manjunath Hiremath",54,M,A3
10527,4174,"Prakash Reddy",24,M,A1
10528,4174,"Shivakumar Gowda",19,M,A2
10529,4175,"Geetha Rao",24,F,A1
10530,4176,"Pradeep Desai",22,M,A1
10531,4176,"Vinay Shetty",25,M,A2
10532,4176,"Abhishek Bhat",23,M,A3
10533,4176,"Abhishek Shetty",31,M,A4
10534,4177,"Santosh Gowda",56,M,A1
10535,4178,"Abhishek Joshi",33,M,A1
10536,4178,"Shivakumar Desai",45,M,A2
10537,4178,"Sudeep Bhat",35,M,A3
10538,4179,"Sudeep Joshi",42,M,A1
10539,4180,"Abhishek Shetty",43,M,A1
10540,4180,"Prakash Naik",30,M,A2
10541,4181,"Pradeep Naik",34,M,A1
10542,4182,"Shruthi Hiremath",21,F,A1
10543,4182,"Abhishek Hiremath",33,M,A2
10544,4182,"Abhishek Gowda",22,T,A3
10545,4182,"Asha Kulkarni",35,F,A4
10546,4183,"Vinay Desai",25,M,A1
10547,4184,"Shilpa Kumar",27,F,A1
10548,4185,"Rakesh Kumar",29,M,A1
10549,4185,"Rekha Yadav",64,F,A2
10550,4186,"Vinay Patil",42,M,A1
10551,4187,"Santosh Reddy",28,M,A1
10552,4188,"Puneeth Kulkarni",33,M,A1
10553,4188,"Anil Rao",34,M,A2
10554,4189,"Mahesh Sharma",33,M,A1
10555,4190,"Shivakumar Kulkarni",32,M,A1
10556,4190,"Darshan Yadav",24,M,A2
10557,4190,"Nithin Shetty",35,M,A3
10558,4191,"Sunil Gowda",34,M,A1
10559,4191,"Pooja Hegde",28,F,A2
10560,4192,"Nithin Reddy",29,T,A1
10561,4193,"Shivakumar Patil",34,M,A1
10562,4193,"Pradeep Kumar",26,M,A2
10563,4193,"Rakesh Joshi",31,M,A3
10564,4193,"Pradeep Gowda",43,M,A4
10565,4194,"Asha Hiremath",31,F,A1
10566,4195,"Karthik Desai",32,M,A1
10567,4195,"Santosh Reddy",29,M,A2
10568,4195,"Arun Kulkarni",51,M,A3
10569,4196,"Sudeep Sharma",29,M,A1
10570,4196,"Arun Singh",36,M,A2
10571,4197,"Shivakumar Reddy",35,M,A1
10572,4198,"Karthik Yadav",26,M,A1
10573,4198,"Kiran Rao",43,M,A2
10574,4199,"Puneeth Desai",25,M,A1
10575,4199,"Abhishek Desai",28,M,A2
10576,4200,"Ramesh Hegde",20,M,A1
10577,4200,"Sudeep Hiremath",30,M,A2
10578,4201,"Darshan Desai",21,M,A1
10579,4201,"Vijay Singh",33,M,A2
10580,4201,"Vinay Kulkarni",37,M,A3
10581,4202,"Basavaraj Hegde",21,M,A1
10582,4202,"Pradeep Hegde",21,M,A2
10583,4202,"Puneeth Bhat",35,M,A3
10584,4202,"Manjunath Kumar",35,M,A4
10585,4203,"Mahesh Yadav",21,M,A1
10586,4203,"Vinay Reddy",49,M,A2
10587,4203,"Anil Sharma",42,M,A3
10588,4203,"Abhishek Hegde",29,M,A4
10589,4204,"Shivakumar Hiremath",33,M,A1
10590,4204,"Nithin Shetty",52,M,A2
10591,4204,"Pradeep Kulkarni",30,M,A3
10592,4205,"Santosh Sharma",27,M,A1
10593,4205,"Basavaraj Rao",55,M,A2
10594,4205,"Vijay Singh",31,M,A3
10595,4206,"Kiran Joshi",43,M,A1
10596,4206,"Sunil Kulkarni",26,M,A2
10597,4206,"Santosh Rao",31,M,A3
10598,4207,"Pradeep Desai",24,M,A1
10599,4208,"Vijay Sharma",60,M,A1
10600,4208,"Vinay Kumar",25,M,A2
10601,4209,"Suma Reddy",20,F,A1
10602,4209,"Shilpa Bhat",22,F,A2
10603,4209,"Darshan Desai",22,M,A3
10604,4209,"Nithin Patil",44,M,A4
10605,4210,"Puneeth Patil",20,M,A1
10606,4210,"Karthik Bhat",28,M,A2
10607,4211,"Nithin Rao",22,M,A1
10608,4212,"Anil Reddy",23,M,A1
10609,4212,"Prakash Kulkarni",27,M,A2
10610,4212,"Arun Patil",21,M,A3
10611,4213,"Prakash Patil",34,M,A1
10612,4213,"Geetha Hegde",35,F,A2
10613,4214,"Sunil Yadav",27,M,A1
10614,4214,"Abhishek Yadav",29,M,A2
10615,4215,"Puneeth Sharma",46,M,A1
10616,4216,"Prakash Joshi",30,M,A1
10617,4216,"Vinay Yadav",32,M,A2
10618,4216,"Asha Reddy",25,F,A3
10619,4217,"Shivakumar Yadav",51,M,A1
10620,4217,"Karthik Yadav",31,M,A2
10621,4217,"Prakash Sharma",59,M,A3
10622,4217,"Sudeep Hiremath",35,M,A4
10623,4218,"Arun Hiremath",29,M,A1
10624,4218,"Puneeth Shetty",29,M,A2
10625,4218,"Mahesh Joshi",28,M,A3
10626,4219,"Karthik Shetty",28,M,A1
10627,4219,"Kiran Gowda",22,M,A2
10628,4220,"Sunil Gowda",24,T,A1
10629,4220,"Santosh Bhat",23,M,A2
10630,4220,"Kavya Joshi",26,F,A3
10631,4221,"Rakesh Shetty",31,M,A1
10632,4221,"Suresh Kumar",25,M,A2
10633,4221,"Shivakumar Shetty",28,M,A3
10634,4222,"Santosh Bhat",35,M,A1
10635,4222,"Manjunath Kulkarni",25,M,A2
10636,4223,"Roopa Kumar",43,F,A1
10637,4223,"Arun Bhat",31,M,A2
10638,4223,"Prakash Naik",43,M,A3
10639,4224,"Vijay Kulkarni",26,M,A1
10640,4225,"Santosh Rao",34,M,A1
10641,4225,"Kiran Kulkarni",30,M,A2
10642,4225,"Basavaraj Reddy",52,M,A3
10643,4226,"Darshan Reddy",23,M,A1
10644,4226,"Shivakumar Yadav",28,M,A2
10645,4226,"Puneeth Shetty",57,M,A3
10646,4226,"Nithin Sharma",32,M,A4
10647,4227,"Sudeep Gowda",30,M,A1
10648,4227,"Rashmi Joshi",22,F,A2
10649,4228,"Manjunath Kumar",22,M,A1
10650,4229,"Arun Patil",24,M,A1
10651,4230,"Santosh Kumar",20,M,A1
10652,4230,"Puneeth Kumar",22,M,A2
10653,4230,"Karthik Sharma",29,M,A3
10654,4231,"Mahesh Singh",25,M,A1
10655,4232,"Pradeep Sharma",25,M,A1
10656,4232,"Arun Gowda",27,M,A2
10657,4232,"Vinay Patil",34,M,A3
10658,4232,"Kiran Bhat",26,M,A4
10659,4233,"Pradeep Reddy",46,M,A1
10660,4234,"Shilpa Rao",20,F,A1
10661,4235,"Santosh Naik",35,M,A1
10662,4236,"Sudeep Gowda",48,M,A1
10663,4237,"Rashmi Hegde",31,F,A1
10664,4237,"Manjunath Naik",24,M,A2
10665,4237,"Santosh Joshi",23,M,A3
10666,4238,"Vinay Reddy",35,M,A1
10667,4239,"Basavaraj Gowda",23,M,A1
10668,4240,"Manjunath Desai",65,M,A1
10669,4240,"Prakash Patil",32,M,A2
10670,4241,"Darshan Desai",19,T,A1
10671,4241,"Mahesh Sharma",26,M,A2
10672,4241,"Arun Desai",22,M,A3
10673,4241,"Manjunath Gowda",26,T,A4
10674,4242,"Prakash Reddy",32,M,A1
10675,4242,"Puneeth Rao",26,M,A2
10676,4242,"Sunil Yadav",23,M,A3
10677,4243,"Vinay Reddy",35,M,A1
10678,4243,"Nithin Singh",26,M,A2
10679,4243,"Sunil Shetty",22,M,A3
10680,4244,"Rashmi Kulkarni",25,F,A1
10681,4245,"Ramya Sharma",54,F,A1
10682,4246,"Ramya Gowda",29,T,A1
10683,4247,"Karthik Desai",62,M,A1
10684,4248,"Mahesh Yadav",21,M,A1
10685,4248,"Shivakumar Kulkarni",42,M,A2
10686,4248,"Meghana Kumar",23,F,A3
10687,4249,"Karthik Patil",20,M,A1
10688,4249,"Karthik Kulkarni",20,M,A2
10689,4249,"Shilpa Reddy",28,T,A3
10690,4250,"Shivakumar Naik",47,T,A1
10691,4250,"Suresh Desai",34,M,A2
10692,4251,"Ramesh Hiremath",29,M,A1
10693,4251,"Suresh Desai",59,M,A2
10694,4251,"Kiran Bhat",27,M,A3
10695,4252,"Asha Reddy",51,F,A1
10696,4253,"Prakash Naik",27,M,A1
10697,4253,"Shilpa Singh",24,F,A2
10698,4254,"Pradeep Singh",34,M,A1
10699,4254,"Sudeep Kumar",30,M,A2
10700,4255,"Anil Desai",25,M,A1
10701,4255,"Karthik Bhat",60,M,A2
10702,4255,"Darshan Yadav",35,M,A3
10703,4256,"Sunil Gowda",33,M,A1
10704,4256,"Kiran Naik",27,M,A2
10705,4256,"Sudeep Kulkarni",34,M,A3
10706,4256,"Anil Kumar",35,M,A4
10707,4257,"Darshan Bhat",20,M,A1
10708,4257,"Basavaraj Sharma",23,M,A2
10709,4257,"Sunil Joshi",53,T,A3
10710,4257,"Manjunath Naik",24,M,A4
10711,4258,"Shilpa Sharma",21,F,A1
10712,4258,"Mahesh Yadav",55,M,A2
10713,4259,"Mahesh Hiremath",22,M,A1
10714,4259,"Suresh Rao",50,M,A2
10715,4259,"Rakesh Gowda",52,M,A3
10716,4259,"Prakash Singh",26,M,A4
10717,4260,"Ramesh Kumar",22,M,A1
10718,4260,"Basavaraj Kulkarni",29,M,A2
10719,4260,"Sangeetha Hegde",28,F,A3
10720,4260,"Sunil Reddy",20,M,A4
10721,4261,"Nithin Yadav",30,M,A1
10722,4262,"Shivakumar Sharma",31,M,A1
10723,4262,"Shivakumar Kulkarni",28,M,A2
10724,4262,"Rakesh Sharma",25,M,A3
10725,4263,"Prakash Hegde",47,M,A1
10726,4263,"Anusha Yadav",28,F,A2
10727,4264,"Nithin Bhat",39,M,A1
10728,4265,"Pradeep Hegde",33,M,A1
10729,4265,"Anil Rao",30,M,A2
10730,4266,"Bhagya Shetty",41,F,A1
10731,4266,"Manjunath Hiremath",21,M,A2
10732,4266,"Prakash Gowda",46,M,A3
10733,4266,"Darshan Sharma",22,M,A4
10734,4267,"Ramesh Rao",64,M,A1
10735,4267,"Rakesh Shetty",22,M,A2
10736,4267,"Vijay Bhat",34,M,A3
10737,4268,"Rakesh Kumar",23,M,A1
10738,4268,"Darshan Gowda",25,M,A2
10739,4268,"Abhishek Rao",24,M,A3
10740,4268,"Anil Hiremath",20,M,A4
10741,4269,"Sudeep Rao",30,M,A1
10742,4270,"Sunil Patil",24,M,A1
10743,4271,"Basavaraj Gowda",53,M,A1
10744,4271,"Suresh Hegde",29,M,A2
10745,4272,"Ramesh Patil",27,M,A1
10746,4272,"Darshan Kulkarni",28,M,A2
10747,4273,"Santosh Bhat",26,M,A1
10748,4273,"Shivakumar Rao",34,M,A2
10749,4273,"Puneeth Sharma",35,M,A3
10750,4274,"Sunil Reddy",26,M,A1
10751,4274,"Pooja Naik",27,F,A2
10752,4274,"Arun Gowda",34,M,A3
10753,4275,"Santosh Hegde",33,M,A1
10754,4276,"Darshan Sharma",23,M,A1
10755,4276,"Nithin Naik",32,M,A2
10756,4277,"Vijay Patil",27,M,A1
10757,4277,"Arun Sharma",41,M,A2
10758,4277,"Basavaraj Bhat",29,M,A3
10759,4277,"Pradeep Patil",22,M,A4
10760,4278,"Kiran Patil",25,M,A1
10761,4278,"Pradeep Patil",35,M,A2
10762,4278,"Pradeep Gowda",26,M,A3
10763,4279,"Basavaraj Desai",20,M,A1
10764,4279,"Sunil Hegde",24,M,A2
10765,4280,"Rakesh Singh",46,M,A1
10766,4280,"Sunil Reddy",24,M,A2
10767,4281,"Vijay Naik",50,M,A1
10768,4282,"Suresh Yadav",29,M,A1
10769,4282,"Manjunath Hegde",55,M,A2
10770,4282,"Basavaraj Joshi",34,M,A3
10771,4283,"Mahesh Joshi",63,M,A1
10772,4284,"Puneeth Sharma",26,M,A1
10773,4284,"Nithin Reddy",26,M,A2
10774,4284,"Nithin Kumar",28,M,A3
10775,4284,"Nithin Reddy",25,M,A4
10776,4285,"Nithin Singh",22,M,A1
10777,4285,"Geetha Patil",19,F,A2
10778,4286,"Prakash Sharma",26,M,A1
10779,4286,"Anil Patil",39,M,A2
10780,4286,"Karthik Joshi",27,M,A3
10781,4287,"Manjunath Bhat",26,M,A1
10782,4287,"Sangeetha Reddy",29,F,A2
10783,4287,"Manjunath Reddy",20,M,A3
10784,4287,"Kiran Shetty",21,M,A4
10785,4288,"Rakesh Sharma",35,M,A1
10786,4289,"Pradeep Bhat",50,M,A1
10787,4289,"Sunil Shetty",22,M,A2
10788,4289,"Darshan Joshi",27,M,A3
10789,4290,"Ramesh Bhat",31,M,A1
10790,4291,"Ramesh Rao",28,M,A1
10791,4291,"Ramesh Naik",32,M,A2
10792,4291,"Rakesh Sharma",19,M,A3
10793,4291,"Santosh Gowda",52,M,A4
