AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
10107,4007,Abhishek Kulkarni,28,M,A3
10108,4007,Prakash Sharma,33,M,A4
10109,4008,Santosh Rao,32,M,A1
10110,4008,Darshan Desai,27,M,A2
10111,4008,Rakesh Kulkarni,22,M,A3
10112,4009,Pradeep Singh,49,M,A1
10113,4009,Santosh Naik,33,M,A2
10114,4009,Rakesh Joshi,49,M,A3
10115,4009,Mahesh Sharma,22,M,A4
10116,4010,Anil Gowda,24,M,A1
10117,4010,Abhishek Gowda,22,M,A2
10118,4010,Ramesh Patil,22,M,A3
10119,4011,Sunil Kulkarni,26,M,A1
10120,4011,Pooja Joshi,28,F,A2
10121,4011,Prakash Joshi,26,M,A3
10122,4012,Shivakumar Rao,23,M,A1
10123,4012,Puneeth Patil,50,M,A2
10124,4012,Rakesh Kulkarni,50,M,A3
10125,4013,Suresh Joshi,30,M,A1
10126,4013,Swathi Bhat,48,F,A2
10127,4013,Sahana Reddy,23,F,A3
10128,4014,Rashmi Hiremath,32,T,A1
10129,4014,Sudeep Desai,29,M,A2
10130,4014,Darshan Shetty,27,M,A3
10131,4015,Suresh Desai,22,M,A1
10132,4015,Sudeep Rao,32,M,A2
10133,4015,Prakash Kulkarni,20,M,A3
10134,4016,Nithin Hegde,59,M,A1
10135,4016,Anil Naik,20,M,A2
10136,4017,Anil Joshi,59,M,A1
10137,4017,Basavaraj Desai,31,M,A2
10138,4017,Karthik Sharma,33,M,A3
10139,4017,Shruthi Hiremath,59,F,A4
10140,4018,Karthik Naik,33,M,A1
10141,4018,Nithin Singh,35,M,A2
10142,4018,Darshan Kulkarni,25,M,A3
10143,4019,Vijay Singh,56,M,A1
10144,4020,Arun Hegde,31,M,A1
10145,4021,Abhishek Hiremath,41,M,A1
10146,4021,Kiran Shetty,24,M,A2
10147,4022,Arun Patil,38,M,A1
10148,4022,Vinay Naik,29,M,A2
10149,4023,Anil Rao,26,M,A1
10150,4023,Nithin Naik,28,M,A2
10151,4024,Santosh Shetty,30,M,A1
10152,4024,Arun Shetty,31,M,A2
10153,4024,Vijay Kulkarni,20,M,A3
10154,4024,Suresh Joshi,33,M,A4
10155,4025,Nithin Hiremath,27,M,A1
10156,4026,Arun Yadav,22,M,A1
10157,4026,Prakash Desai,62,M,A2
10158,4027,Darshan Desai,56,M,A1
10159,4027,Pradeep Yadav,26,M,A2
10160,4028,Sudeep Desai,27,M,A1
10161,4028,Kavya Singh,24,F,A2
10162,4029,Sunil Joshi,33,M,A1
10163,4029,Darshan Shetty,28,M,A2
10164,4030,Rakesh Patil,26,M,A1
10165,4031,Divya Naik,32,F,A1
10166,4031,Kiran Gowda,27,M,A2
10167,4031,Nithin Bhat,42,M,A3
10168,4031,Abhishek Gowda,30,M,A4
10169,4032,Puneeth Joshi,29,M,A1
10170,4032,Karthik Gowda,52,M,A2
10171,4033,Anil Naik,42,M,A1
10172,4033,Prakash Kumar,47,M,A2
10173,4033,Pradeep Desai,21,M,A3
10174,4034,Anil Desai,24,M,A1
10175,4034,Karthik Reddy,35,M,A2
10176,4034,Prakash Kumar,20,M,A3
10177,4035,Anil Naik,28,M,A1
10178,4035,Pooja Hiremath,26,F,A2
10179,4035,Basavaraj Naik,20,M,A3
10180,4036,Karthik Singh,33,M,A1
10181,4036,Puneeth Joshi,24,M,A2
10182,4036,Vijay Hegde,20,M,A3
10183,4037,Darshan Yadav,35,M,A1
10184,4037,Abhishek Patil,30,M,A2
10185,4037,Rekha Joshi,34,F,A3
10186,4037,Rekha Sharma,39,T,A4
10187,4038,Nithin Gowda,21,M,A1
10188,4038,Rashmi Desai,32,F,A2
10189,4038,Swathi Yadav,26,F,A3
10190,4039,Prakash Bhat,28,M,A1
10191,4039,Anil Shetty,38,M,A2
10192,4039,Prakash Patil,27,M,A3
10193,4039,Kiran Reddy,24,M,A4
10194,4040,Arun Kulkarni,27,M,A1
10195,4040,Ramesh Patil,33,M,A2
10196,4040,Darshan Hiremath,43,M,A3
10197,4041,Abhishek Hiremath,22,M,A1
10198,4041,Darshan Shetty,33,M,A2
10199,4041,Kiran Singh,56,M,A3
10200,4041,Nithin Joshi,20,M,A4
10201,4042,Kavya Bhat,28,F,A1
10202,4042,Prakash Desai,30,M,A2
10203,4042,Darshan Singh,31,M,A3
10204,4042,Basavaraj Hiremath,55,M,A4
10205,4043,Darshan Bhat,23,M,A1
10206,4043,Roopa Reddy,24,F,A2
10207,4044,Kiran Hegde,29,M,A1
10208,4044,Shilpa Naik,23,F,A2
10209,4044,Shivakumar Shetty,31,M,A3
10210,4044,Nithin Kumar,30,M,A4
10211,4045,Santosh Bhat,19,M,A1
10212,4045,Darshan Rao,23,M,A2
10213,4046,Prakash Hegde,44,M,A1
10214,4047,Vinay Shetty,61,M,A1
10215,4047,Mahesh Desai,28,M,A2
10216,4047,Suresh Singh,21,M,A3
10217,4047,Manjunath Yadav,29,M,A4
10218,4048,Rekha Singh,41,F,A1
10219,4048,Kiran Kumar,45,M,A2
10220,4049,Prakash Bhat,27,M,A1
10221,4049,Nithin Kumar,20,M,A2
10222,4049,Darshan Desai,46,M,A3
10223,4049,Puneeth Kumar,23,M,A4
10224,4050,Vijay Sharma,61,M,A1
10225,4051,Vinay Patil,22,M,A1
10226,4051,Vijay Joshi,38,M,A2
10227,4051,Karthik Kulkarni,31,M,A3
10228,4051,Shilpa Singh,29,F,A4
10229,4052,Suresh Gowda,32,M,A1
10230,4052,Arun Naik,26,M,A2
10231,4053,Arun Rao,24,M,A1
10232,4053,Ramya Bhat,25,F,A2
10233,4054,Kiran Patil,65,M,A1
10234,4054,Rekha Yadav,28,F,A2
10235,4054,Puneeth Kulkarni,34,M,A3
10236,4055,Santosh Gowda,55,M,A1
10237,4055,Mahesh Hegde,27,M,A2
10238,4055,Asha Kumar,25,F,A3
10239,4056,Basavaraj Yadav,25,M,A1
10240,4056,Kiran Patil,24,M,A2
10241,4056,Santosh Kulkarni,34,M,A3
10242,4057,Rashmi Reddy,55,F,A1
10243,4057,Abhishek Desai,20,M,A2
10244,4057,Sudeep Singh,46,M,A3
10245,4058,Ramesh Gowda,30,M,A1
10246,4058,Santosh Joshi,24,M,A2
10247,4059,Vijay Hiremath,27,M,A1
10248,4059,Darshan Bhat,18,M,A2
10249,4059,Ramesh Rao,28,M,A3
10250,4060,Vinay Singh,18,M,A1
10251,4060,Vinay Bhat,30,M,A2
10252,4061,Basavaraj Reddy,28,M,A1
10253,4061,Mahesh Singh,54,M,A2
10254,4061,Basavaraj Rao,31,M,A3
10255,4062,Nithin Shetty,31,M,A1
10256,4062,Asha Sharma,23,T,A2
10257,4063,Santosh Naik,33,M,A1
10258,4064,Manjunath Rao,22,M,A1
10259,4064,Puneeth Sharma,34,M,A2
10260,4064,Shivakumar Bhat,27,M,A3
10261,4065,Shivakumar Naik,34,M,A1
10262,4066,Vijay Gowda,23,M,A1
10263,4066,Pradeep Patil,27,M,A2
10264,4066,Basavaraj Desai,21,M,A3
10265,4066,Suresh Yadav,21,M,A4
10266,4067,Suresh Yadav,30,M,A1
10267,4067,Rakesh Desai,26,M,A2
10268,4067,Vijay Bhat,22,M,A3
10269,4068,Shilpa Reddy,35,F,A1
10270,4068,Abhishek Joshi,24,M,A2
10271,4068,Suresh Bhat,22,M,A3
10272,4069,Karthik Kulkarni,24,M,A1
10273,4069,Ramesh Shetty,23,M,A2
10274,4070,Nithin Reddy,24,M,A1
10275,4070,Darshan Rao,21,M,A2
10276,4071,Shivakumar Sharma,28,M,A1
10277,4072,Manjunath Reddy,23,M,A1
10278,4072,Meghana Desai,20,F,A2
10279,4072,Manjunath Shetty,61,M,A3
10280,4072,Nithin Kumar,30,M,A4
10281,4073,Sunil Kulkarni,27,M,A1
10282,4073,Mahesh Yadav,44,M,A2
10283,4074,Shivakumar Patil,22,M,A1
10284,4074,Basavaraj Shetty,21,M,A2
10285,4074,Rakesh Hegde,29,M,A3
10286,4075,Pradeep Rao,29,M,A1
10287,4076,Shilpa Shetty,20,F,A1
10288,4076,Pradeep Gowda,44,M,A2
10289,4076,Sudeep Rao,22,M,A3
10290,4076,Nithin Kumar,20,M,A4
10291,4077,Ramya Patil,55,F,A1
10292,4078,Ramya Kulkarni,21,F,A1
10293,4078,Suresh Hegde,20,M,A2
10294,4078,Sudeep Hiremath,23,M,A3
10295,4079,Divya Sharma,24,F,A1
10296,4079,Meghana Yadav,24,F,A2
10297,4080,Prakash Kulkarni,59,M,A1
10298,4080,Sangeetha Kulkarni,32,F,A2
10299,4080,Suresh Bhat,33,M,A3
10300,4081,Pradeep Reddy,29,M,A1
10301,4082,Vijay Gowda,28,M,A1
10302,4082,Rakesh Gowda,64,M,A2
10303,4083,Puneeth Bhat,36,M,A1
10304,4083,Anil Rao,31,M,A2
10305,4083,Roopa Naik,32,F,A3
10306,4084,Santosh Naik,29,M,A1
10307,4084,Ramesh Joshi,33,M,A2
10308,4084,Anil Shetty,22,M,A3
10309,4085,Vinay Shetty,23,M,A1
10310,4085,Pooja Singh,25,F,A2
10311,4085,Puneeth Reddy,22,M,A3
10312,4085,Mahesh Rao,23,M,A4
10313,4086,Vinay Bhat,35,M,A1
10314,4087,Darshan Reddy,33,M,A1
10315,4087,Puneeth Hegde,22,M,A2
10316,4087,Shivakumar Joshi,30,M,A3
10317,4088,Puneeth Kumar,23,M,A1
10318,4088,Mahesh Kulkarni,38,M,A2
10319,4089,Prakash Yadav,60,M,A1
10320,4089,Asha Hiremath,34,F,A2
10321,4089,Kiran Bhat,25,M,A3
10322,4090,Shivakumar Sharma,65,M,A1
10323,4090,Rakesh Singh,48,M,A2
10324,4090,Prakash Shetty,24,M,A3
10325,4090,Ramesh Reddy,21,M,A4
10326,4091,Manjunath Gowda,35,M,A1
10327,4091,Santosh Hiremath,28,M,A2
10328,4092,Nithin Hiremath,25,M,A1
10329,4092,Mahesh Reddy,59,M,A2
10330,4092,Santosh Bhat,18,M,A3
10331,4092,Darshan Gowda,25,M,A4
10332,4093,Ramesh Hiremath,42,M,A1
10333,4093,Kiran Desai,31,M,A2
10334,4093,Puneeth Joshi,33,M,A3
10335,4093,Darshan Gowda,31,M,A4
10336,4094,Rakesh Desai,26,M,A1
10337,4094,Sunil Kumar,29,M,A2
10338,4095,Arun Gowda,34,M,A1
10339,4095,Vijay Hiremath,33,M,A2
10340,4095,Nithin Bhat,22,M,A3
10341,4095,Shivakumar Hiremath,20,M,A4
10342,4096,Ramesh Reddy,29,M,A1
10343,4097,Vijay Patil,36,M,A1
10344,4097,Sudeep Gowda,49,M,A2
10345,4097,Puneeth Bhat,52,M,A3
10346,4098,Kavya Hegde,28,F,A1
10347,4099,Puneeth Reddy,18,M,A1
10348,4099,Manjunath Bhat,22,M,A2
10349,4099,Mahesh Yadav,63,M,A3
10350,4099,Rakesh Naik,21,M,A4
10351,4100,Anusha Yadav,24,F,A1
10352,4100,Vinay Reddy,28,M,A2
10353,4101,Manjunath Bhat,42,M,A1
10354,4101,Arun Yadav,22,M,A2
10355,4101,Anil Patil,21,M,A3
10356,4102,Sahana Sharma,21,F,A1
10357,4103,Vijay Reddy,20,M,A1
10358,4104,Darshan Gowda,47,M,A1
10359,4104,Abhishek Sharma,44,M,A2
10360,4104,Suresh Gowda,31,M,A3
10361,4105,Sunil Shetty,44,M,A1
10362,4105,Arun Kulkarni,34,M,A2
10363,4105,Abhishek Naik,27,M,A3
10364,4105,Shruthi Kumar,28,F,A4
10365,4106,Darshan Joshi,27,M,A1
10366,4106,Karthik Yadav,24,M,A2
10367,4107,Manjunath Shetty,48,M,A1
10368,4107,Vijay Singh,20,T,A2
10369,4107,Kiran Patil,62,M,A3
10370,4107,Darshan Shetty,42,M,A4
10371,4108,Rashmi Bhat,27,F,A1
10372,4108,Darshan Gowda,30,M,A2
10373,4108,Abhishek Hegde,35,M,A3
10374,4109,Suresh Shetty,24,M,A1
10375,4109,Kiran Reddy,33,M,A2
10376,4109,Kiran Desai,34,M,A3
10377,4109,Sunil Gowda,22,M,A4
10378,4110,Karthik Gowda,59,M,A1
10379,4111,Pooja Gowda,20,F,A1
10380,4112,Abhishek Patil,51,M,A1
10381,4112,Rashmi Hegde,32,F,A2
10382,4113,Kiran Singh,22,M,A1
10383,4113,Ramesh Rao,23,M,A2
10384,4113,Pradeep Bhat,22,M,A3
10385,4114,Nithin Shetty,30,M,A1
10386,4114,Prakash Bhat,27,M,A2
10387,4114,Puneeth Kumar,23,M,A3
10388,4114,Sunil Shetty,26,M,A4
10389,4115,Darshan Sharma,28,M,A1
10390,4116,Prakash Patil,29,M,A1
10391,4117,Shilpa Naik,20,F,A1
10392,4118,Shivakumar Kumar,29,M,A1
10393,4118,Roopa Hegde,26,F,A2
10394,4118,Basavaraj Bhat,22,M,A3
10395,4118,Anil Desai,32,M,A4
10396,4119,Puneeth Bhat,31,M,A1
10397,4119,Anil Kulkarni,30,M,A2
10398,4119,Rakesh Bhat,33,M,A3
10399,4119,Sudeep Kulkarni,31,M,A4
10400,4120,Karthik Naik,40,M,A1
10401,4121,Basavaraj Joshi,22,M,A1
10402,4121,Kiran Kulkarni,32,M,A2
10403,4121,Meghana Shetty,23,F,A3
10404,4122,Santosh Hegde,37,M,A1
10405,4122,Prakash Desai,35,M,A2
10406,4122,Suresh Hiremath,23,M,A3
10407,4122,Geetha Reddy,25,F,A4
10408,4123,Anil Rao,30,M,A1
10409,4123,Sangeetha Hiremath,33,F,A2
10410,4123,Shruthi Kulkarni,22,F,A3
10411,4124,Puneeth Kulkarni,29,M,A1
10412,4124,Sudeep Singh,60,M,A2
10413,4124,Basavaraj Reddy,23,M,A3
10414,4125,Manjunath Sharma,32,M,A1
10415,4126,Puneeth Patil,32,M,A1
10416,4126,Shivakumar Hiremath,35,M,A2
10417,4126,Ramesh Desai,32,M,A3
10418,4126,Rakesh Sharma,34,M,A4
10419,4127,Nithin Joshi,31,M,A1
10420,4127,Rekha Sharma,20,F,A2
10421,4128,Vinay Yadav,32,M,A1
10422,4129,Puneeth Desai,24,M,A1
10423,4129,Suresh Naik,25,M,A2
10424,4129,Puneeth Gowda,22,M,A3
10425,4129,Basavaraj Desai,37,M,A4
10426,4130,Divya Hegde,24,F,A1
10427,4130,Sahana Hegde,28,F,A2
10428,4131,Shivakumar Gowda,33,M,A1
10429,4131,Mahesh Joshi,29,M,A2
10430,4132,Nithin Joshi,35,M,A1
10431,4132,Vijay Patil,35,M,A2
10432,4132,Rashmi Sharma,30,F,A3
10433,4133,Nithin Naik,43,M,A1
10434,4134,Sunil Kulkarni,32,M,A1
10435,4134,Sudeep Bhat,33,M,A2
10436,4134,Meghana Sharma,24,F,A3
10437,4134,Darshan Bhat,34,M,A4
10438,4135,Anil Reddy,35,M,A1
10439,4135,Vijay Sharma,65,M,A2
10440,4136,Nithin Joshi,19,M,A1
10441,4137,Nithin Singh,23,M,A1
10442,4137,Vinay Hiremath,47,M,A2
10443,4137,Ramesh Shetty,52,M,A3
10444,4138,Nithin Sharma,20,M,A1
10445,4138,Santosh Rao,24,M,A2
10446,4138,Sangeetha Patil,28,T,A3
10447,4139,Darshan Hegde,38,M,A1
10448,4139,Rakesh Joshi,30,M,A2
10449,4140,Kiran Joshi,30,M,A1
10450,4140,Divya Desai,28,F,A2
10451,4140,Santosh Bhat,32,M,A3
10452,4140,Abhishek Rao,35,M,A4
10453,4141,Darshan Bhat,21,M,A1
10454,4141,Darshan Naik,46,M,A2
10455,4141,Puneeth Kulkarni,33,M,A3
10456,4142,Anil Reddy,24,M,A1
10457,4143,Sunil Desai,22,M,A1
10458,4144,Prakash Kulkarni,20,M,A1
10459,4145,Divya Kulkarni,31,F,A1
10460,4146,Vinay Hiremath,18,M,A1
10461,4146,Puneeth Kulkarni,32,M,A2
10462,4146,Prakash Bhat,41,M,A3
10463,4146,Basavaraj Rao,34,M,A4
10464,4147,Karthik Desai,53,M,A1
10465,4147,Basavaraj Shetty,29,M,A2
10466,4148,Nithin Naik,34,M,A1
10467,4148,Manjunath Kulkarni,28,M,A2
10468,4149,Rakesh Hiremath,25,M,A1
10469,4150,Shivakumar Rao,24,M,A1
10470,4151,Divya Hegde,23,F,A1
10471,4151,Nithin Naik,24,M,A2
10472,4151,Rakesh Sharma,30,M,A3
10473,4151,Sudeep Bhat,31,M,A4
10474,4152,Divya Yadav,30,F,A1
10475,4152,Karthik Kulkarni,20,M,A2
10476,4153,Mahesh Hegde,20,M,A1
10477,4153,Shivakumar Kumar,24,M,A2
10478,4153,Vijay Naik,34,M,A3
10479,4154,Santosh Desai,35,M,A1
10480,4154,Sunil Hegde,33,M,A2
10481,4154,Basavaraj Reddy,26,M,A3
10482,4155,Sunil Kulkarni,47,M,A1
10483,4155,Pradeep Singh,46,M,A2
10484,4156,Arun Reddy,26,M,A1
10485,4156,Arun Patil,35,M,A2
10486,4156,Sunil Kulkarni,28,M,A3
10487,4156,Nithin Shetty,24,M,A4
10488,4157,Prakash Reddy,36,M,A1
10489,4157,Pradeep Reddy,33,M,A2
10490,4157,Asha Sharma,24,F,A3
10491,4158,Nithin Joshi,23,M,A1
10492,4158,Sudeep Sharma,35,M,A2
10493,4158,Anil Hegde,30,M,A3
10494,4159,Arun Reddy,46,M,A1
10495,4159,Sunil Naik,26,M,A2
10496,4159,Kavya Patil,27,F,A3
10497,4160,Suresh Kumar,28,M,A1
10498,4161,Divya Hegde,33,F,A1
10499,4162,Kiran Yadav,30,M,A1
10500,4162,Ramesh Hiremath,33,M,A2
10501,4162,Ramesh Rao,43,M,A3
10502,4162,Suresh Hiremath,27,T,A4
10503,4163,Suma Naik,25,F,A1
10504,4163,Puneeth Hegde,26,M,A2
10505,4164,Sunil Singh,24,M,A1
10506,4164,Pradeep Yadav,61,M,A2
10507,4164,Ramesh Gowda,35,M,A3
10508,4164,Arun Hegde,20,M,A4
10509,4165,Abhishek Hegde,26,M,A1
10510,4165,Prakash Rao,35,M,A2
10511,4165,Shivakumar Reddy,25,M,A3
10512,4166,Nithin Hegde,22,M,A1
10513,4166,Pooja Hiremath,35,F,A2
10514,4166,Anil Gowda,33,M,A3
10515,4167,Sunil Joshi,32,M,A1
10516,4167,Mahesh Yadav,21,M,A2
10517,4168,Puneeth Shetty,26,M,A1
10518,4168,Shivakumar Desai,32,T,A2
10519,4168,Suresh Naik,26,M,A3
10520,4169,Suresh Reddy,26,M,A1
10521,4169,Vijay Joshi,34,M,A2
10522,4170,Mahesh Shetty,53,M,A1
10523,4170,Pradeep Sharma,34,M,A2
10524,4171,Shivakumar Bhat,26,M,A1
10525,4171,Anil Desai,22,M,A2
10526,4171,Sudeep Hegde,60,M,A3
10527,4172,Puneeth Kulkarni,54,M,A1
10528,4172,Basavaraj Hiremath,30,M,A2
10529,4173,Ramesh Desai,34,M,A1
10530,4173,Pradeep Bhat,35,M,A2
10531,4173,Manjunath Hiremath,54,M,A3
10532,4174,Prakash Reddy,24,M,A1
10533,4174,Shivakumar Gowda,19,M,A2
10534,4175,Anil Hiremath,25,M,A1
10535,4175,Darshan Yadav,31,M,A2
10536,4176,Puneeth Desai,59,M,A1
10537,4177,Mahesh Shetty,20,M,A1
10538,4178,Rakesh Gowda,56,M,A1
10539,4178,Sudeep Sharma,22,M,A2
10540,4178,Suresh Patil,58,M,A3
10541,4179,Shivakumar Desai,45,M,A1
10542,4179,Sudeep Bhat,35,M,A2
10543,4179,Bhagya Hegde,25,F,A3
10544,4179,Shivakumar Sharma,22,M,A4
10545,4180,Rakesh Rao,27,M,A1
10546,4180,Abhishek Shetty,43,M,A2
10547,4180,Prakash Naik,30,M,A3
10548,4180,Vijay Patil,21,M,A4
10549,4181,Pradeep Naik,34,M,A1
10550,4182,Shruthi Hiremath,21,F,A1
10551,4182,Abhishek Hiremath,33,M,A2
10552,4182,Abhishek Gowda,22,T,A3
10553,4182,Asha Kulkarni,35,F,A4
10554,4183,Vinay Desai,25,M,A1
10555,4184,Shilpa Kumar,27,F,A1
10556,4185,Rakesh Kumar,29,M,A1
10557,4185,Rekha Yadav,64,F,A2
10558,4186,Vinay Patil,42,M,A1
10559,4187,Santosh Reddy,28,M,A1
10560,4188,Puneeth Kulkarni,33,M,A1
10561,4188,Anil Rao,34,M,A2
10562,4189,Mahesh Sharma,33,M,A1
10563,4190,Shivakumar Kulkarni,32,M,A1
10564,4190,Darshan Yadav,24,M,A2
10565,4190,Nithin Shetty,35,M,A3
10566,4191,Sunil Gowda,34,M,A1
10567,4191,Pooja Hegde,28,F,A2
10568,4192,Nithin Reddy,29,T,A1
10569,4193,Shivakumar Patil,34,M,A1
10570,4193,Pradeep Kumar,26,M,A2
10571,4193,Rakesh Joshi,31,M,A3
10572,4193,Pradeep Gowda,43,M,A4
10573,4194,Asha Hiremath,31,F,A1
10574,4195,Karthik Desai,32,M,A1
10575,4195,Santosh Reddy,29,M,A2
10576,4195,Arun Kulkarni,51,M,A3
10577,4196,Sudeep Sharma,29,M,A1
10578,4196,Arun Singh,36,M,A2
10579,4197,Shivakumar Reddy,35,M,A1
10580,4198,Karthik Yadav,26,M,A1
10581,4198,Kiran Rao,43,M,A2
10582,4199,Puneeth Desai,25,M,A1
10583,4199,Abhishek Desai,28,M,A2
10584,4200,Ramesh Hegde,20,M,A1
10585,4200,Sudeep Hiremath,30,M,A2
10586,4201,Darshan Desai,21,M,A1
10587,4201,Vijay Singh,33,M,A2
10588,4201,Vinay Kulkarni,37,M,A3
10589,4202,Basavaraj Hegde,21,M,A1
10590,4202,Pradeep Hegde,21,M,A2
10591,4202,Puneeth Bhat,35,M,A3
10592,4202,Manjunath Kumar,35,M,A4
10593,4203,Mahesh Yadav,21,M,A1
10594,4203,Vinay Reddy,49,M,A2
10595,4203,Anil Sharma,42,M,A3
10596,4203,Abhishek Hegde,29,M,A4
10597,4204,Shivakumar Hiremath,33,M,A1
10598,4204,Nithin Shetty,52,M,A2
10599,4204,Pradeep Kulkarni,30,M,A3
10600,4205,Santosh Sharma,27,M,A1
10601,4205,Basavaraj Rao,55,M,A2
10602,4205,Vijay Singh,31,M,A3
10603,4206,Kiran Joshi,43,M,A1
10604,4206,Sunil Kulkarni,26,M,A2
10605,4206,Santosh Rao,31,M,A3
10606,4207,Pradeep Desai,24,M,A1
10607,4208,Vijay Sharma,60,M,A1
10608,4208,Vinay Kumar,25,M,A2
10609,4209,Suma Reddy,20,F,A1
10610,4209,Shilpa Bhat,22,F,A2
10611,4209,Darshan Desai,22,M,A3
10612,4209,Nithin Patil,44,M,A4
10613,4210,Puneeth Patil,20,M,A1
10614,4210,Karthik Bhat,28,M,A2
10615,4211,Nithin Rao,22,M,A1
10616,4212,Anil Reddy,23,M,A1
10617,4212,Prakash Kulkarni,27,M,A2
10618,4212,Arun Patil,21,M,A3
10619,4213,Prakash Patil,34,M,A1
10620,4213,Geetha Hegde,35,F,A2
10621,4214,Sunil Yadav,27,M,A1
10622,4214,Abhishek Yadav,29,M,A2
10623,4215,Puneeth Sharma,46,M,A1
10624,4216,Prakash Joshi,30,M,A1
10625,4216,Vinay Yadav,32,M,A2
10626,4216,Asha Reddy,25,F,A3
10627,4217,Shivakumar Yadav,51,M,A1
10628,4217,Karthik Yadav,31,M,A2
10629,4217,Prakash Sharma,59,M,A3
10630,4217,Sudeep Hiremath,35,M,A4
10631,4218,Arun Hiremath,29,M,A1
10632,4218,Puneeth Shetty,29,M,A2
10633,4218,Mahesh Joshi,28,M,A3
10634,4219,Karthik Shetty,28,M,A1
10635,4219,Kiran Gowda,22,M,A2
10636,4220,Sunil Gowda,24,T,A1
10637,4220,Santosh Bhat,23,M,A2
10638,4220,Kavya Joshi,26,F,A3
10639,4221,Rakesh Shetty,31,M,A1
10640,4221,Suresh Kumar,25,M,A2
10641,4221,Shivakumar Shetty,28,M,A3
10642,4222,Santosh Bhat,35,M,A1
10643,4222,Manjunath Kulkarni,25,M,A2
10644,4223,Roopa Kumar,43,F,A1
10645,4223,Arun Bhat,31,M,A2
10646,4223,Prakash Naik,43,M,A3
10647,4224,Vijay Kulkarni,26,M,A1
10648,4225,Santosh Rao,34,M,A1
10649,4225,Kiran Kulkarni,30,M,A2
10650,4225,Basavaraj Reddy,52,M,A3
10651,4226,Darshan Reddy,23,M,A1
10652,4226,Shivakumar Yadav,28,M,A2
10653,4226,Puneeth Shetty,57,M,A3
10654,4226,Nithin Sharma,32,M,A4
10655,4227,Sudeep Gowda,30,M,A1
10656,4227,Rashmi Joshi,22,F,A2
10657,4228,Manjunath Kumar,22,M,A1
10658,4229,Arun Patil,24,M,A1
10659,4230,Santosh Kumar,20,M,A1
10660,4230,Puneeth Kumar,22,M,A2
10661,4230,Karthik Sharma,29,M,A3
10662,4231,Mahesh Singh,25,M,A1
10663,4232,Pradeep Sharma,25,M,A1
10664,4232,Arun Gowda,27,M,A2
10665,4232,Vinay Patil,34,M,A3
10666,4232,Kiran Bhat,26,M,A4
10667,4233,Pradeep Reddy,46,M,A1
10668,4234,Shilpa Rao,20,F,A1
10669,4235,Santosh Naik,35,M,A1
10670,4236,Sudeep Gowda,48,M,A1
10671,4237,Rashmi Hegde,31,F,A1
10672,4237,Manjunath Naik,24,M,A2
10673,4237,Santosh Joshi,23,M,A3
10674,4238,Vinay Reddy,35,M,A1
10675,4239,Basavaraj Gowda,23,M,A1
10676,4240,Manjunath Desai,65,M,A1
10677,4240,Prakash Patil,32,M,A2
10678,4241,Darshan Desai,19,T,A1
10679,4241,Mahesh Sharma,26,M,A2
10680,4241,Arun Desai,22,M,A3
10681,4241,Manjunath Gowda,26,T,A4
10682,4242,Prakash Reddy,32,M,A1
10683,4242,Puneeth Rao,26,M,A2
10684,4242,Sunil Yadav,23,M,A3
10685,4243,Vinay Reddy,35,M,A1
10686,4243,Nithin Singh,26,M,A2
10687,4243,Sunil Shetty,22,M,A3
10688,4244,Rashmi Kulkarni,25,F,A1
10689,4245,Ramya Sharma,54,F,A1
10690,4246,Ramya Gowda,29,T,A1
10691,4247,Karthik Desai,62,M,A1
10692,4248,Mahesh Yadav,21,M,A1
10693,4248,Shivakumar Kulkarni,42,M,A2
10694,4248,Meghana Kumar,23,F,A3
10695,4249,Karthik Patil,20,M,A1
10696,4249,Karthik Kulkarni,20,M,A2
10697,4249,Shilpa Reddy,28,T,A3
10698,4250,Shivakumar Naik,47,T,A1
10699,4250,Suresh Desai,34,M,A2
10700,4251,Ramesh Hiremath,29,M,A1
10701,4251,Suresh Desai,59,M,A2
10702,4251,Kiran Bhat,27,M,A3
10703,4252,Asha Reddy,51,F,A1
10704,4253,Prakash Naik,27,M,A1
10705,4253,Shilpa Singh,24,F,A2
10706,4254,Pradeep Singh,34,M,A1
10707,4254,Sudeep Kumar,30,M,A2
10708,4255,Arun Kulkarni,25,M,A1
10709,4256,Darshan Patil,29,M,A1
10710,4256,Suresh Yadav,25,M,A2
10711,4256,Pradeep Shetty,23,M,A3
10712,4256,Sudeep Patil,20,M,A4
10713,4257,Divya Desai,48,F,A1
10714,4258,Darshan Bhat,20,M,A1
10715,4258,Basavaraj Sharma,23,M,A2
10716,4258,Sunil Joshi,53,T,A3
10717,4258,Manjunath Naik,24,M,A4
10718,4259,Shilpa Sharma,21,F,A1
10719,4259,Mahesh Yadav,55,M,A2
10720,4260,Mahesh Hiremath,22,M,A1
10721,4260,Suresh Rao,50,M,A2
10722,4260,Rakesh Gowda,52,M,A3
10723,4260,Prakash Singh,26,M,A4
10724,4261,Ramesh Kumar,22,M,A1
10725,4261,Basavaraj Kulkarni,29,M,A2
10726,4261,Sangeetha Hegde,28,F,A3
10727,4261,Sunil Reddy,20,M,A4
10728,4262,Nithin Yadav,30,M,A1
10729,4263,Shivakumar Sharma,31,M,A1
10730,4263,Shivakumar Kulkarni,28,M,A2
10731,4263,Rakesh Sharma,25,M,A3
