ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
3768,3768,"Shivakumar Joshi",52,1,5,8,M
3769,3769,"Sudeep Hegde",35,16,5,1,M
3770,3770,"Darshan Gowda",69,4,5,8,M
3771,3771,"Sahana Sharma",69,2,3,3,F
3772,3772,"Puneeth Shetty",24,6,4,7,M
3773,3773,"Pradeep Reddy",60,18,5,4,M
3774,3774,"Suresh Shetty",56,17,3,2,M
3775,3775,"Anil Kumar",67,19,4,2,M
3776,3776,"Kiran Gowda",39,10,4,8,M
3777,3777,"Vinay Rao",44,9,4,5,M
3778,3778,"Prakash Singh",18,2,5,6,M
3779,3779,"Bhagya Desai",64,2,5,5,F
3780,3780,"Nithin Kulkarni",58,11,5,10,M
3781,3781,"Sudeep Kumar",31,16,2,3,M
3782,3782,"Vijay Singh",34,10,5,4,M
3783,3783,"Basavaraj Joshi",32,15,2,3,M
3784,3784,"Mahesh Naik",35,8,2,7,M
3785,3785,"Shilpa Naik",46,10,5,6,F
3786,3786,"Ramya Reddy",73,20,2,2,F
3787,3787,"Santosh Rao",60,19,2,10,M
3788,3788,"Puneeth Joshi",77,13,2,7,M
3789,3789,"Vinay Singh",69,20,3,5,M
3790,3790,"Rakesh Rao",45,12,2,3,M
3791,3791,"Bhagya Singh",51,4,2,8,F
3792,3792,"Suresh Kulkarni",55,15,5,4,M
3793,3793,"Meghana Gowda",32,3,2,8,F
3794,3794,"Sahana Gowda",32,4,3,6,F
3795,3795,"Santosh Sharma",73,9,2,2,M
3796,3796,"Asha Kulkarni",61,20,2,3,F
3797,3797,"Sunil Reddy",26,10,4,9,M
3798,3798,"Rashmi Gowda",28,7,2,3,F
3799,3799,"Sunil Patil",47,1,4,7,M
3800,3800,"Swathi Bhat",28,13,4,3,F
3801,3801,"Arun Singh",40,5,5,8,M
3802,3802,"Santosh Yadav",47,2,5,3,M
3803,3803,"Sahana Reddy",20,2,4,4,F
3804,3804,"Roopa Singh",40,3,1,4,F
3805,3805,"Darshan Hegde",56,11,5,3,M
3806,3806,"Santosh Hegde",58,3,2,5,M
3807,3807,"Puneeth Kulkarni",49,4,3,9,M
3808,3808,"Abhishek Joshi",24,7,5,8,M
3809,3809,"Santosh Naik",59,7,3,4,M
3810,3810,"Manjunath Gowda",38,3,2,10,M
3811,3811,"Basavaraj Sharma",54,7,5,1,M
3812,3812,"Sahana Desai",32,2,3,1,F
3813,3813,"Santosh Yadav",56,4,3,7,M
3814,3814,"Nithin Rao",63,10,1,2,M
3815,3815,"Rekha Joshi",31,11,5,2,F
3816,3816,"Basavaraj Rao",77,2,4,10,M
3817,3817,"Santosh Gowda",69,9,2,9,M
3818,3818,"Rakesh Rao",43,8,4,2,M
3819,3819,"Meghana Yadav",36,12,1,8,F
3820,3820,"Sudeep Gowda",46,15,3,8,M
3821,3821,"Kavya Hiremath",56,2,4,1,F
3822,3822,"Vinay Kulkarni",44,8,2,4,M
3823,3823,"Swathi Patil",42,18,1,4,F
3824,3824,"Geetha Yadav",60,6,3,6,F
3825,3825,"Prakash Desai",42,14,4,1,M
3826,3826,"Puneeth Sharma",77,6,2,1,M
3827,3827,"Sangeetha Bhat",56,10,3,3,F
3828,3828,"Pradeep Reddy",80,4,3,6,M
3829,3829,"Mahesh Hiremath",25,3,3,10,M
3830,3830,"Anil Rao",43,5,3,8,M
3831,3831,"Darshan Joshi",36,13,5,4,M
3832,3832,"Puneeth Shetty",31,6,5,10,M
3833,3833,"Kiran Reddy",52,5,3,5,M
3834,3834,"Puneeth Yadav",59,9,4,8,M
3835,3835,"Shivakumar Naik",77,8,3,3,M
3836,3836,"Manjunath Rao",60,5,3,9,M
3837,3837,"Nithin Patil",34,3,4,6,M
3838,3838,"Sahana Desai",36,17,5,5,F
3839,3839,"Shruthi Patil",44,12,2,2,F
3840,3840,"Divya Reddy",46,11,4,7,F
3841,3841,"Puneeth Sharma",48,6,3,4,M
3842,3842,"Rekha Desai",59,20,5,7,F
3843,3843,"Rekha Bhat",44,11,5,3,F
3844,3844,"Rakesh Bhat",31,13,1,8,M
3845,3845,"Santosh Rao",31,16,3,3,M
3846,3846,"Asha Hiremath",30,17,2,10,F
3847,3847,"Sangeetha Patil",21,11,3,1,F
3848,3848,"Sudeep Kulkarni",36,10,4,8,M
3849,3849,"Arun Sharma",54,20,4,2,M
3850,3850,"Darshan Patil",76,6,5,10,M
3851,3851,"Shivakumar Rao",47,19,5,9,M
3852,3852,"Abhishek Sharma",53,8,1,2,M
3853,3853,"Vinay Gowda",53,7,4,2,M
3854,3854,"Shruthi Rao",58,9,1,7,F
3855,3855,"Arun Joshi",29,15,3,4,M
3856,3856,"Sudeep Kulkarni",55,2,4,3,M
3857,3857,"Anusha Hegde",37,16,3,9,F
3858,3858,"Puneeth Sharma",49,3,1,9,M
3859,3859,"Sahana Sharma",65,16,4,5,F
3860,3860,"Swathi Desai",79,13,3,2,F
3861,3861,"Roopa Yadav",70,20,4,8,F
3862,3862,"Pooja Hegde",36,7,4,4,F
3863,3863,"Suresh Naik",40,5,5,3,M
3864,3864,"Shruthi Singh",53,4,1,1,F
3865,3865,"Pradeep Yadav",35,18,2,4,M
3866,3866,"Rekha Joshi",30,7,3,2,F
3867,3867,"Divya Reddy",41,16,4,3,F
3868,3868,"Ramesh Patil",32,3,5,2,M
3869,3869,"Shilpa Gowda",51,10,3,9,F
3870,3870,"Santosh Naik",53,8,1,2,M
3871,3871,"Asha Kulkarni",22,8,1,7,F
3872,3872,"Rekha Hiremath",44,6,4,10,F
3873,3873,"Kiran Singh",54,8,1,10,M
3874,3874,"Divya Kumar",66,17,1,6,F
3875,3875,"Prakash Patil",48,9,3,6,M
3876,3876,"Vijay Kulkarni",58,17,4,9,M
3877,3877,"Nithin Rao",41,11,2,9,M
3878,3878,"Shivakumar Reddy",29,20,2,2,M
3879,3879,"Darshan Sharma",72,19,4,1,M
3880,3880,"Divya Desai",48,20,1,6,F
3881,3881,"Shivakumar Naik",71,3,1,8,M
3882,3882,"Prakash Hiremath",75,2,4,6,M
3883,3883,"Sahana Sharma",45,5,4,6,F
3884,3884,"Puneeth Patil",36,10,3,9,M
3885,3885,"Vinay Kulkarni",29,1,4,7,M
3886,3886,"Sahana Patil",65,12,3,3,F
3887,3887,"Santosh Desai",41,20,1,4,M
3888,3888,"Sangeetha Joshi",42,9,5,6,F
3889,3889,"Vijay Kumar",45,16,1,10,M
3890,3890,"Arun Naik",37,15,2,7,M
3891,3891,"Anil Hiremath",72,19,1,9,M
3892,3892,"Ramya Naik",52,17,1,9,F
3893,3893,"Pradeep Hiremath",39,5,2,10,M
3894,3894,"Shivakumar Reddy",66,16,3,5,M
3895,3895,"Pradeep Hegde",71,17,3,4,M
3896,3896,"Vinay Kumar",46,13,3,1,M
3897,3897,"Sunil Desai",69,9,2,2,M
3898,3898,"Abhishek Shetty",61,17,3,3,M
3899,3899,"Pooja Naik",44,5,5,10,F
3900,3900,"Puneeth Singh",50,12,4,4,M
3901,3901,"Darshan Kulkarni",20,13,3,10,M
3902,3902,"Vijay Shetty",36,3,1,1,T
3903,3903,"Sahana Yadav",78,9,2,6,F
3904,3904,"Nithin Joshi",55,15,5,6,M
3905,3905,"Sahana Kulkarni",47,8,4,9,F
3906,3906,"Pooja Sharma",52,17,1,1,F
3907,3907,"Basavaraj Gowda",25,5,5,1,M
3908,3908,"Meghana Patil",51,3,5,1,F
3909,3909,"Prakash Hiremath",34,6,2,5,M
3910,3910,"Prakash Reddy",54,14,3,2,M
3911,3911,"Shivakumar Hiremath",38,13,5,2,M
3912,3912,"Swathi Desai",61,10,3,10,F
3913,3913,"Pooja Kumar",38,5,5,7,F
3914,3914,"Rekha Naik",49,16,1,5,F
3915,3915,"Sunil Hiremath",34,14,1,1,M
3916,3916,"Swathi Sharma",60,14,1,7,F
3917,3917,"Pooja Singh",25,13,1,4,F
3918,3918,"Sangeetha Hiremath",59,15,3,1,F
3919,3919,"Shivakumar Yadav",37,2,5,6,M
3920,3920,"Arun Gowda",21,12,4,2,T
3921,3921,"Rakesh Reddy",62,11,3,9,M
3922,3922,"Kiran Hegde",24,11,1,8,M
3923,3923,"Shivakumar Yadav",24,16,1,10,M
3924,3924,"Vijay Singh",29,7,3,2,M
3925,3925,"Sunil Kulkarni",18,2,3,5,M
3926,3926,"Shruthi Bhat",46,1,2,5,F
3927,3927,"Pradeep Sharma",54,16,2,2,M
3928,3928,"Sunil Hegde",19,5,2,4,M
3929,3929,"Mahesh Singh",46,19,2,3,M
3930,3930,"Mahesh Joshi",41,15,5,6,M
3931,3931,"Rekha Kumar",38,14,2,7,F
3932,3932,"Sangeetha Singh",46,6,2,1,F
3933,3933,"Rekha Patil",45,2,2,3,F
3934,3934,"Rashmi Bhat",22,16,2,7,F
3935,3935,"Vinay Joshi",71,20,5,8,M
3936,3936,"Sunil Joshi",25,13,3,9,M
3937,3937,"Anusha Hiremath",71,9,3,10,F
3938,3938,"Shilpa Rao",47,20,3,2,F
3939,3939,"Darshan Kumar",68,10,3,7,M
3940,3940,"Sahana Reddy",70,17,3,8,F
3941,3941,"Vijay Kulkarni",48,14,2,8,M
3942,3942,"Sunil Shetty",59,2,3,6,M
3943,3943,"Anil Hegde",32,12,5,5,M
3944,3944,"Rekha Bhat",66,3,2,2,F
3945,3945,"Prakash Hiremath",34,1,2,4,M
3946,3946,"Arun Reddy",52,4,3,1,M
3947,3947,"Swathi Rao",68,19,1,1,F
3948,3948,"Santosh Sharma",48,10,3,2,M
3949,3949,"Shruthi Kumar",36,7,5,6,F
3950,3950,"Pradeep Singh",46,9,2,5,M
3951,3951,"Bhagya Rao",31,1,1,8,F
3952,3952,"Karthik Bhat",53,14,5,7,M
3953,3953,"Rakesh Gowda",79,8,4,6,M
3954,3954,"Suma Kulkarni",29,17,1,8,F
3955,3955,"Kavya Joshi",77,11,4,10,F
3956,3956,"Rashmi Patil",22,5,3,2,F
3957,3957,"Sunil Yadav",52,14,4,8,M
3958,3958,"Swathi Gowda",58,18,5,2,F
3959,3959,"Swathi Patil",38,5,3,7,F
3960,3960,"Kavya Hiremath",31,19,4,10,F
3961,3961,"Kiran Hegde",18,3,4,4,M
3962,3962,"Kavya Kulkarni",21,7,1,1,F
3963,3963,"Kavya Shetty",30,6,1,8,F
3964,3964,"Nithin Bhat",57,16,3,4,M
3965,3965,"Nithin Gowda",24,5,1,5,M
3966,3966,"Puneeth Desai",35,8,1,3,M
3967,3967,"Suresh Rao",46,20,2,1,M
3968,3968,"Suma Yadav",59,8,2,1,F
3969,3969,"Suma Kumar",42,11,1,7,F
3970,3970,"Rashmi Hegde",57,9,2,9,F
3971,3971,"Shruthi Gowda",50,11,3,8,F
3972,3972,"Shivakumar Gowda",57,18,2,1,M
3973,3973,"Sunil Rao",31,18,2,7,M
3974,3974,"Bhagya Singh",63,15,5,1,F
3975,3975,"Shivakumar Joshi",55,4,2,7,M
3976,3976,"Shivakumar Joshi",36,1,1,2,M
3977,3977,"Suresh Desai",52,14,4,9,M
3978,3978,"Sunil Sharma",50,13,1,4,M
3979,3979,"Sudeep Joshi",45,10,3,5,M
3980,3980,"Swathi Joshi",27,11,3,1,F
3981,3981,"Swathi Singh",49,19,3,2,F
3982,3982,"Sudeep Hiremath",78,10,5,10,M
3983,3983,"Suresh Desai",63,4,4,3,M
3984,3984,"Rakesh Reddy",37,5,1,3,M
3985,3985,"Rashmi Gowda",42,3,2,9,F
3986,3986,"Abhishek Desai",40,13,3,2,M
3987,3987,"Bhagya Hegde",76,7,5,8,F
3988,3988,"Shivakumar Gowda",39,3,1,9,M
3989,3989,"Prakash Hiremath",49,6,5,8,M
3990,3990,"Santosh Singh",42,13,4,3,M
3991,3991,"Sahana Gowda",35,17,2,6,F
3992,3992,"Asha Shetty",74,2,2,1,F
3993,3993,"Abhishek Patil",73,4,1,2,M
3994,3994,"Anusha Singh",76,20,5,8,F
3995,3995,"Anusha Kulkarni",71,17,5,5,F
3996,3996,"Darshan Bhat",79,18,1,10,M
3997,3997,"Basavaraj Naik",37,5,1,5,M
3998,3998,"Kavya Naik",59,5,3,5,F
3999,3999,"Anil Reddy",60,4,1,3,M
4000,4000,"Prakash Singh",52,16,2,4,M
4001,4001,"Manjunath Hegde",65,4,3,4,M
4002,4002,"Nithin Hiremath",61,11,5,10,M
4003,4003,"Sahana Sharma",35,3,1,2,F
4004,4004,"Ramya Rao",24,19,1,2,F
4005,4005,"Bhagya Hiremath",29,15,4,4,F
4006,4006,"Pradeep Desai",58,16,4,1,M
4007,4007,"Abhishek Singh",28,10,4,6,M
4008,4008,"Rekha Desai",45,15,5,9,F
4009,4009,"Manjunath Rao",54,8,4,3,M
4010,4010,"Shruthi Patil",25,20,1,9,F
4011,4011,"Sudeep Yadav",35,8,3,2,M
4012,4012,"Swathi Kulkarni",32,10,4,9,F
4013,4013,"Suresh Hegde",55,17,5,7,M
4014,4014,"Kiran Gowda",65,7,1,5,M
4015,4015,"Puneeth Gowda",23,14,5,4,M
4016,4016,"Anusha Shetty",80,19,4,2,F
4017,4017,"Nithin Singh",20,5,4,4,M
4018,4018,"Swathi Hiremath",43,12,1,9,F
4019,4019,"Shilpa Kumar",30,20,1,10,F
4020,4020,"Suma Patil",44,16,1,8,F
4021,4021,"Sunil Reddy",61,9,4,7,M
4022,4022,"Shilpa Singh",22,7,3,7,F
4023,4023,"Rekha Kumar",58,10,1,7,F
4024,4024,"Pradeep Hiremath",33,18,2,5,M
4025,4025,"Sudeep Sharma",51,3,4,6,M
4026,4026,"Arun Singh",18,16,2,7,M
4027,4027,"Kavya Joshi",58,17,3,2,F
4028,4028,"Abhishek Sharma",49,14,4,6,M
4029,4029,"Sangeetha Naik",21,17,4,2,F
4030,4030,"Pooja Desai",31,13,5,1,F
4031,4031,"Suresh Desai",19,5,4,4,M
4032,4032,"Shilpa Joshi",44,18,3,10,F
4033,4033,"Vijay Gowda",67,19,3,9,M
4034,4034,"Roopa Desai",72,5,5,5,F
4035,4035,"Basavaraj Shetty",59,16,4,7,M
4036,4036,"Pooja Bhat",50,10,3,4,F
4037,4037,"Roopa Kulkarni",51,9,3,10,F
4038,4038,"Vijay Gowda",40,10,3,3,M
4039,4039,"Nithin Patil",46,16,2,8,M
4040,4040,"Abhishek Bhat",68,16,4,6,M
4041,4041,"Abhishek Desai",41,19,1,3,M
4042,4042,"Meghana Reddy",78,10,2,2,F
4043,4043,"Geetha Reddy",59,20,3,9,F
4044,4044,"Puneeth Yadav",23,13,4,10,M
4045,4045,"Rekha Kulkarni",39,11,2,7,F
4046,4046,"Roopa Naik",53,7,2,10,F
4047,4047,"Sangeetha Yadav",62,16,4,4,F
4048,4048,"Divya Gowda",44,19,1,6,F
4049,4049,"Asha Hiremath",26,17,4,8,F
4050,4050,"Rashmi Kumar",35,16,5,8,F
4051,4051,"Vijay Bhat",57,13,3,9,M
4052,4052,"Sunil Singh",65,2,4,2,M
4053,4053,"Santosh Naik",77,4,3,9,M
4054,4054,"Vijay Reddy",36,4,2,1,M
4055,4055,"Kavya Bhat",59,4,2,10,F
4056,4056,"Puneeth Desai",65,16,3,6,M
4057,4057,"Anil Shetty",23,9,5,4,M
4058,4058,"Karthik Reddy",27,9,4,3,M
4059,4059,"Roopa Bhat",43,12,3,10,F
4060,4060,"Karthik Kumar",44,18,1,5,M
4061,4061,"Sunil Hegde",36,1,3,9,M
4062,4062,"Karthik Hegde",48,3,4,3,M
4063,4063,"Sunil Naik",24,10,4,7,M
4064,4064,"Divya Patil",39,8,4,6,F
4065,4065,"Divya Shetty",42,16,3,5,F
4066,4066,"Sudeep Yadav",55,6,2,9,M
4067,4067,"Anil Patil",38,9,5,2,M
4068,4068,"Geetha Kulkarni",62,17,4,6,F
4069,4069,"Geetha Hegde",36,11,1,7,F
4070,4070,"Kiran Sharma",47,15,3,3,M
4071,4071,"Vinay Singh",41,14,4,9,M
4072,4072,"Kavya Singh",27,10,2,9,F
4073,4073,"Sudeep Joshi",66,13,5,3,M
4074,4074,"Swathi Gowda",55,6,1,6,F
4075,4075,"Darshan Sharma",60,20,1,3,M
4076,4076,"Shruthi Naik",45,13,2,3,F
4077,4077,"Rakesh Kulkarni",67,20,4,9,M
4078,4078,"Ramesh Sharma",43,19,4,6,M
4079,4079,"Rekha Gowda",77,8,2,2,F
4080,4080,"Divya Naik",41,7,3,6,F
4081,4081,"Basavaraj Shetty",49,2,3,9,M
4082,4082,"Sunil Desai",20,7,1,2,M
4083,4083,"Suresh Kumar",44,2,3,10,M
4084,4084,"Nithin Bhat",20,5,3,10,M
4085,4085,"Basavaraj Sharma",55,11,5,2,M
4086,4086,"Suresh Kumar",52,4,3,4,M
4087,4087,"Darshan Rao",44,7,1,6,M
4088,4088,"Santosh Rao",50,3,4,1,M
4089,4089,"Arun Joshi",70,20,5,6,M
4090,4090,"Manjunath Bhat",47,9,4,1,M
4091,4091,"Mahesh Kulkarni",34,3,2,1,M
4092,4092,"Sangeetha Sharma",46,15,2,7,F
4093,4093,"Suresh Naik",43,8,4,4,M
4094,4094,"Vinay Desai",26,3,1,6,M
4095,4095,"Manjunath Singh",42,20,3,3,M
4096,4096,"Swathi Singh",42,17,4,4,F
4097,4097,"Karthik Kulkarni",38,1,2,8,M
4098,4098,"Anusha Bhat",46,6,2,2,F
4099,4099,"Darshan Patil",33,6,4,8,M
4100,4100,"Arun Gowda",65,11,4,3,M
4101,4101,"Vijay Yadav",30,3,2,7,M
4102,4102,"Basavaraj Reddy",50,13,3,8,M
4103,4103,"Darshan Reddy",49,16,3,3,M
4104,4104,"Pooja Yadav",35,9,2,5,F
4105,4105,"Sunil Naik",50,5,1,4,M
4106,4106,"Rashmi Singh",29,17,5,10,F
4107,4107,"Mahesh Shetty",68,1,4,4,M
4108,4108,"Prakash Kumar",44,20,4,10,M
4109,4109,"Ramesh Bhat",60,3,3,1,M
4110,4110,"Shilpa Patil",67,6,4,2,F
4111,4111,"Shilpa Sharma",80,20,5,9,F
4112,4112,"Anusha Reddy",71,9,4,1,F
4113,4113,"Geetha Singh",70,11,2,2,F
4114,4114,"Manjunath Patil",30,18,4,8,M
4115,4115,"Mahesh Bhat",49,11,3,4,M
4116,4116,"Suma Shetty",56,13,1,4,F
4117,4117,"Shilpa Rao",74,12,4,5,F
4118,4118,"Basavaraj Kumar",67,8,2,1,M
4119,4119,"Santosh Kulkarni",24,15,3,9,M
4120,4120,"Sudeep Bhat",27,5,2,3,M
4121,4121,"Kavya Rao",24,17,5,10,F
4122,4122,"Pradeep Sharma",69,8,2,5,M
4123,4123,"Kiran Bhat",43,5,1,7,M
4124,4124,"Pradeep Gowda",65,4,5,1,M
4125,4125,"Nithin Kumar",63,8,5,7,M
4126,4126,"Sudeep Reddy",63,15,5,9,M
4127,4127,"Santosh Kumar",50,14,4,1,M
4128,4128,"Bhagya Desai",35,10,3,10,F
4129,4129,"Vinay Gowda",77,7,1,3,M
4130,4130,"Abhishek Yadav",43,9,1,1,M
4131,4131,"Anil Shetty",47,10,4,5,M
4132,4132,"Anil Gowda",79,1,5,6,M
4133,4133,"Divya Kulkarni",44,9,4,6,F
4134,4134,"Puneeth Gowda",56,5,3,8,T
4135,4135,"Arun Shetty",45,13,2,9,M
4136,4136,"Anil Kulkarni",66,4,3,7,M
4137,4137,"Darshan Hegde",55,17,4,6,M
4138,4138,"Nithin Kumar",59,4,5,2,M
4139,4139,"Puneeth Gowda",61,7,5,8,M
4140,4140,"Suma Naik",72,1,5,1,F
4141,4141,"Prakash Patil",53,19,2,9,M
4142,4142,"Kavya Yadav",52,5,2,10,F
4143,4143,"Shruthi Gowda",50,3,3,5,F
4144,4144,"Karthik Kumar",67,10,5,10,M
4145,4145,"Ramya Kulkarni",41,17,5,3,F
4146,4146,"Puneeth Yadav",38,11,2,8,M
4147,4147,"Basavaraj Hiremath",60,10,3,8,M
4148,4148,"Anil Bhat",61,3,4,2,M
4149,4149,"Manjunath Kumar",63,2,3,5,M
4150,4150,"Darshan Gowda",65,16,1,8,M
4151,4151,"Santosh Naik",69,18,4,10,M
4152,4152,"Abhishek Kulkarni",21,20,5,4,M
4153,4153,"Swathi Naik",24,10,2,10,F
4154,4154,"Suresh Joshi",60,17,4,7,M
4155,4155,"Darshan Yadav",55,16,3,10,M
4156,4156,"Nithin Kulkarni",72,1,3,6,M
4157,4157,"Anil Naik",54,14,2,9,M
4158,4158,"Arun Shetty",33,9,3,1,M
4159,4159,"Prakash Kumar",51,15,1,2,M
4160,4160,"Sahana Yadav",23,9,5,5,F
4161,4161,"Mahesh Rao",48,3,4,5,M
4162,4162,"Kiran Hegde",73,8,3,5,M
4163,4163,"Sangeetha Gowda",50,7,1,2,F
4164,4164,"Kavya Shetty",29,20,1,3,F
4165,4165,"Suma Bhat",58,17,1,2,F
4166,4166,"Nithin Rao",36,17,1,1,M
4167,4167,"Darshan Rao",41,17,2,2,M
4168,4168,"Karthik Yadav",40,16,2,4,M
4169,4169,"Basavaraj Joshi",20,10,3,9,M
4170,4170,"Vijay Bhat",47,2,3,8,M
4171,4171,"Suresh Patil",43,7,3,6,M
4172,4172,"Suresh Gowda",72,14,4,2,M
4173,4173,"Darshan Bhat",68,8,3,7,M
4174,4174,"Vinay Shetty",45,2,2,6,M
4175,4175,"Suma Yadav",39,1,3,6,F
4176,4176,"Karthik Gowda",70,11,3,6,M
4177,4177,"Geetha Naik",66,14,1,1,F
4178,4178,"Sangeetha Yadav",45,16,1,6,F
4179,4179,"Sudeep Desai",19,15,2,6,M
4180,4180,"Bhagya Bhat",30,5,4,9,F
4181,4181,"Mahesh Singh",71,14,1,2,M
4182,4182,"Rekha Gowda",40,10,3,6,F
4183,4183,"Kiran Hiremath",37,15,1,10,M
4184,4184,"Darshan Singh",54,7,2,2,M
4185,4185,"Sangeetha Sharma",41,10,4,8,F
4186,4186,"Anusha Desai",24,18,4,6,F
4187,4187,"Puneeth Sharma",58,12,2,10,M
4188,4188,"Vijay Singh",58,7,3,2,M
4189,4189,"Puneeth Gowda",35,12,5,5,M
4190,4190,"Abhishek Hegde",70,14,2,8,M
4191,4191,"Shilpa Patil",59,16,5,9,F
4192,4192,"Mahesh Patil",23,15,4,4,M
4193,4193,"Bhagya Reddy",71,15,3,1,F
4194,4194,"Shivakumar Joshi",56,3,5,3,M
4195,4195,"Prakash Yadav",53,5,1,4,M
4196,4196,"Pooja Hiremath",31,3,2,2,F
4197,4197,"Sunil Naik",48,20,3,5,M
4198,4198,"Prakash Gowda",38,20,2,9,M
4199,4199,"Pradeep Reddy",49,3,3,9,M
4200,4200,"Prakash Kulkarni",38,17,4,9,M
4201,4201,"Puneeth Hiremath",55,6,5,8,M
4202,4202,"Shilpa Kulkarni",23,4,1,9,F
4203,4203,"Bhagya Joshi",21,18,4,2,F
4204,4204,"Mahesh Joshi",56,7,4,8,M
4205,4205,"Pradeep Joshi",76,15,4,10,M
4206,4206,"Sunil Bhat",30,4,3,2,M
4207,4207,"Suma Rao",77,9,2,10,F
4208,4208,"Vinay Naik",76,20,4,9,M
4209,4209,"Karthik Singh",76,16,1,10,M
4210,4210,"Vinay Joshi",74,11,4,1,M
4211,4211,"Nithin Hiremath",31,19,1,7,M
4212,4212,"Nithin Joshi",53,15,3,3,M
4213,4213,"Pooja Bhat",19,18,1,9,F
4214,4214,"Asha Patil",44,14,3,1,F
4215,4215,"Kavya Shetty",64,14,2,5,F
4216,4216,"Vijay Desai",46,14,3,7,M
4217,4217,"Swathi Joshi",31,9,5,9,F
4218,4218,"Anil Gowda",54,7,4,3,M
4219,4219,"Sudeep Kulkarni",23,18,1,6,M
4220,4220,"Vijay Hegde",31,20,4,9,M
4221,4221,"Mahesh Kumar",59,6,3,8,M
4222,4222,"Anusha Gowda",39,5,1,4,F
4223,4223,"Anil Patil",55,3,2,6,M
4224,4224,"Suresh Shetty",51,10,1,2,M
4225,4225,"Pradeep Shetty",33,17,5,2,M
4226,4226,"Karthik Reddy",52,3,1,5,M
4227,4227,"Shivakumar Sharma",61,12,4,10,M
4228,4228,"Sunil Naik",43,5,2,10,M
4229,4229,"Anil Gowda",46,15,4,2,M
4230,4230,"Suresh Bhat",47,19,3,5,M
4231,4231,"Mahesh Gowda",74,18,3,8,M
4232,4232,"Asha Desai",38,1,1,9,F
4233,4233,"Santosh Kulkarni",43,3,3,9,M
4234,4234,"Darshan Sharma",76,1,5,4,M
4235,4235,"Puneeth Desai",38,14,3,6,M
4236,4236,"Meghana Gowda",74,12,2,6,F
4237,4237,"Suresh Kulkarni",57,17,2,2,M
4238,4238,"Ramesh Sharma",42,9,2,6,M
4239,4239,"Arun Reddy",48,15,4,1,M
4240,4240,"Darshan Kulkarni",45,17,4,5,M
4241,4241,"Abhishek Naik",71,3,2,8,M
4242,4242,"Pradeep Patil",69,9,5,8,M
4243,4243,"Puneeth Reddy",41,6,5,10,M
4244,4244,"Sahana Reddy",53,10,4,2,F
4245,4245,"Mahesh Naik",47,17,1,9,M
4246,4246,"Prakash Joshi",47,1,2,3,M
4247,4247,"Kiran Gowda",30,16,1,1,M
4248,4248,"Prakash Hiremath",38,14,3,8,M
4249,4249,"Shruthi Sharma",21,15,3,4,F
4250,4250,"Prakash Sharma",79,1,4,6,M
4251,4251,"Nithin Hiremath",22,14,4,3,M
4252,4252,"Vijay Yadav",34,15,3,9,M
4253,4253,"Nithin Reddy",61,18,1,2,M
4254,4254,"Vijay Desai",38,19,1,2,M
4255,4255,"Santosh Shetty",45,4,1,1,M
4256,4256,"Rakesh Kumar",20,9,1,5,M
4257,4257,"Anil Naik",28,18,4,5,M
4258,4258,"Meghana Bhat",58,8,4,10,F
4259,4259,"Sahana Kumar",48,3,2,3,F
4260,4260,"Shivakumar Gowda",24,8,1,3,M
4261,4261,"Suresh Desai",53,6,2,2,M
4262,4262,"Kiran Naik",23,12,5,8,M
4263,4263,"Swathi Rao",44,8,5,9,F
4264,4264,"Kiran Kumar",31,18,5,8,M
4265,4265,"Bhagya Gowda",71,6,4,6,F
4266,4266,"Geetha Joshi",22,15,1,2,F
4267,4267,"Santosh Sharma",73,12,1,10,M
4268,4268,"Sunil Desai",40,7,3,4,M
4269,4269,"Kiran Sharma",70,7,1,5,M
4270,4270,"Mahesh Desai",56,20,3,4,M
4271,4271,"Prakash Kumar",39,17,3,1,M
4272,4272,"Divya Bhat",38,5,5,1,F
4273,4273,"Basavaraj Kulkarni",28,1,2,5,M
4274,4274,"Anusha Singh",44,3,5,5,F
4275,4275,"Shivakumar Yadav",77,18,3,8,M
4276,4276,"Basavaraj Rao",42,20,2,2,M
4277,4277,"Geetha Joshi",59,7,3,9,F
4278,4278,"Vijay Kulkarni",30,18,1,10,M
4279,4279,"Arun Singh",40,8,4,3,M
4280,4280,"Ramesh Rao",59,4,5,2,M
4281,4281,"Abhishek Rao",43,2,4,5,M
4282,4282,"Darshan Gowda",25,15,3,9,M
4283,4283,"Sunil Kumar",50,11,1,10,M
4284,4284,"Vinay Gowda",49,20,4,1,M
4285,4285,"Pooja Patil",46,1,4,8,F
4286,4286,"Arun Kumar",26,13,4,8,M
4287,4287,"Abhishek Patil",35,8,2,5,M
4288,4288,"Shivakumar Kumar",56,6,5,6,M
4289,4289,"Vijay Joshi",55,3,3,6,M
4290,4290,"Rashmi Kumar",49,20,1,7,F
4291,4291,"Shivakumar Yadav",47,20,4,2,M
4292,4292,"Sudeep Rao",27,12,5,9,M
4293,4293,"Manjunath Desai",39,16,2,6,M
4294,4294,"Bhagya Gowda",69,19,2,3,F
4295,4295,"Karthik Reddy",46,7,5,10,M
4296,4296,"Puneeth Joshi",38,20,5,1,M
4297,4297,"Sunil Singh",76,20,3,9,M
4298,4298,"Shruthi Hiremath",37,10,3,9,F
4299,4299,"Shivakumar Desai",40,6,3,5,T
